"","Team","Game","Spread","Outcome","MIN","PTS","P2p","P3p","FTp","OREB","DREB","AST","TOV","STL","BLK","PF"
"249","CHA",21900530,3,"W",53,123,0.516666666666667,0.44,0.903225806451613,16,37,27,18,5,5,22
"250","CHA",21900539,-11,"L",48,104,0.529411764705882,0.333333333333333,0.909090909090909,8,30,21,12,3,3,14
"251","CHA",21900555,-2,"L",53,110,0.469387755102041,0.405405405405405,0.730769230769231,13,37,30,20,6,6,21
"252","CHA",21900574,-17,"L",48,92,0.551020408163265,0.307692307692308,0.736842105263158,7,30,20,21,6,3,16
"253","CHA",21900590,-8,"L",48,92,0.549019607843137,0.228571428571429,0.666666666666667,8,29,25,16,10,3,19
"254","CHA",21900595,-3,"L",48,112,0.423076923076923,0.473684210526316,0.777777777777778,10,32,24,8,7,3,20
"255","CHA",21900610,-14,"L",48,86,0.456521739130435,0.342857142857143,0.571428571428571,9,33,28,15,4,6,24
"256","CHA",21900642,-23,"L",48,83,0.441860465116279,0.303030303030303,0.75,9,30,21,18,4,5,18
"257","CHA",21900669,-13,"L",48,103,0.382978723404255,0.358974358974359,0.833333333333333,8,31,24,13,6,3,22
"258","CHA",21900699,5,"W",48,97,0.464285714285714,0.25,0.777777777777778,16,35,22,14,5,4,14
"259","CHA",21900715,-14,"L",48,107,0.492753623188406,0.3,0.631578947368421,16,22,32,9,9,4,24
"260","CHA",21900734,-24,"L",48,90,0.531914893617021,0.277777777777778,0.833333333333333,6,31,29,17,5,7,18
"261","CHA",21900741,-12,"L",48,100,0.551724137931034,0.290322580645161,0.642857142857143,15,31,24,12,8,2,16
"262","CHA",21900752,-15,"L",48,110,0.52,0.393939393939394,0.791666666666667,12,41,22,17,2,2,18
"263","CHA",21900778,-16,"L",48,100,0.529411764705882,0.305555555555556,0.722222222222222,12,27,15,11,5,4,13
"264","CHA",21900793,11,"W",48,87,0.461538461538462,0.25,0.857142857142857,13,32,19,12,10,3,15
"265","CHA",21900813,7,"W",48,115,0.5,0.411764705882353,0.652173913043478,12,40,22,14,7,4,16
"266","CHA",21900823,10,"W",48,103,0.58695652173913,0.285714285714286,0.862068965517241,9,35,22,18,9,4,16
"267","CHA",21900836,-29,"L",48,86,0.358490566037736,0.342857142857143,0.571428571428571,9,36,22,13,5,2,16
"268","CHA",21900857,-39,"L",48,80,0.35,0.303030303030303,0.444444444444444,13,26,22,11,10,1,13
"269","CHA",21900864,6,"W",48,107,0.547169811320755,0.333333333333333,0.76,10,27,25,14,7,4,19
"270","CHA",21900879,3,"W",48,99,0.4375,0.433333333333333,0.72,11,47,23,18,3,8,22
"271","CHA",21900895,-8,"L",48,85,0.426229508196721,0.228571428571429,0.9,12,35,22,10,7,8,18
"272","CHA",21900909,-1,"L",48,103,0.509433962264151,0.413793103448276,0.722222222222222,14,32,25,17,4,2,16
"273","CHA",21900926,-2,"L",48,112,0.568181818181818,0.393939393939394,0.821428571428571,9,25,24,14,7,2,23
"274","CHA",21900940,9,"W",48,108,0.578947368421053,0.46875,0.76,6,24,29,17,7,1,15
"275","CHA",21900957,-5,"L",58,138,0.535714285714286,0.395833333333333,0.91304347826087,8,27,31,5,9,6,22
"276","CHA",21900970,11,"W",48,109,0.416666666666667,0.5,0.818181818181818,15,35,20,14,7,4,9
"277","CHI",21900003,-1,"L",48,125,0.533333333333333,0.3,0.818181818181818,20,29,25,12,11,4,20
"278","CHI",21900020,8,"W",48,110,0.549019607843137,0.285714285714286,0.75,9,36,18,14,14,7,21
"279","CHI",21900031,-24,"L",48,84,0.32258064516129,0.257142857142857,0.68,12,33,18,15,9,2,22
"280","CHI",21900042,-7,"L",48,98,0.54,0.257142857142857,0.80952380952381,8,30,19,10,6,5,22
"281","CHI",21900055,-6,"L",48,111,0.490196078431373,0.358974358974359,0.826086956521739,9,23,25,7,6,5,24
"282","CHI",21900073,6,"W",48,112,0.469387755102041,0.4,0.782608695652174,11,31,29,17,6,1,18
"283","CHI",21900085,-13,"L",48,95,0.490909090909091,0.310344827586207,0.56,6,36,27,18,8,2,21
"284","CHI",21900100,-6,"L",48,112,0.547169811320755,0.4375,0.521739130434783,7,35,22,16,11,4,21
"285","CHI",21900105,20,"W",48,113,0.571428571428571,0.393939393939394,0.666666666666667,7,36,26,20,11,9,30
"286","CHI",21900129,-23,"L",48,94,0.5,0.125,0.888888888888889,11,35,21,15,14,5,22
"287","CHI",21900149,18,"W",48,120,0.5625,0.424242424242424,0.774193548387097,9,37,22,20,9,2,25
"288","CHI",21900163,-9,"L",48,115,0.4,0.418604651162791,0.84,10,35,25,20,14,1,29
"289","CHI",21900175,-6,"L",48,111,0.442307692307692,0.230769230769231,0.926829268292683,17,39,15,20,8,2,30
"290","CHI",21900192,-14,"L",48,101,0.428571428571429,0.352941176470588,0.785714285714286,13,37,25,15,6,6,25
"291","CHI",21900209,20,"W",48,109,0.390625,0.518518518518518,0.653846153846154,12,43,25,15,9,7,24
"292","CHI",21900219,-8,"L",48,108,0.516666666666667,0.333333333333333,0.8,14,27,23,13,11,3,24
"293","CHI",21900226,1,"W",48,116,0.4375,0.468085106382979,0.666666666666667,13,26,27,13,12,3,20
"294","CHI",21900247,-23,"L",48,94,0.574468085106383,0.230769230769231,0.65,8,29,24,17,8,4,20
"295","CHI",21900266,-14,"L",48,90,0.4,0.344827586206897,0.666666666666667,14,28,20,18,14,4,20
"296","CHI",21900278,-4,"L",48,103,0.392857142857143,0.368421052631579,0.68,11,36,24,11,8,2,22
"297","CHI",21900298,7,"W",48,113,0.526315789473684,0.432432432432432,0.862068965517241,3,29,20,18,9,0,20
"298","CHI",21900311,7,"W",48,106,0.454545454545455,0.393939393939394,0.72972972972973,10,40,22,21,5,13,22
"299","CHI",21900325,-2,"L",48,98,0.468085106382979,0.414634146341463,0.6,10,27,21,15,11,2,20
"300","CHI",21900337,-5,"L",53,105,0.5,0.361111111111111,0.814814814814815,6,33,20,15,8,1,31
"301","CHI",21900345,-1,"L",48,92,0.534883720930233,0.260869565217391,0.714285714285714,9,36,30,17,6,4,20
"302","CHI",21900361,34,"W",48,136,0.614285714285714,0.458333333333333,0.894736842105263,7,35,32,13,15,7,25
"303","CHI",21900375,-10,"L",48,73,0.357142857142857,0.205882352941176,0.857142857142857,11,34,20,14,11,7,20
"304","CHI",21900382,3,"W",48,109,0.481481481481481,0.451612903225806,0.833333333333333,12,38,21,18,12,9,25
"305","CHI",21900399,-3,"L",48,106,0.607142857142857,0.290322580645161,0.846153846153846,5,26,27,14,17,6,21
"306","CHI",21900409,1,"W",53,110,0.466666666666667,0.297297297297297,0.875,11,42,25,15,10,6,24
"307","CHI",21900432,12,"W",48,119,0.523809523809524,0.514285714285714,0.84,11,35,21,21,8,4,13
"308","CHI",21900448,-8,"L",48,95,0.431372549019608,0.351351351351351,0.8,11,36,20,17,7,5,17
"309","CHI",21900477,35,"W",48,116,0.5,0.483870967741935,0.789473684210526,13,38,22,17,13,5,15
"310","CHI",21900493,-21,"L",48,102,0.365079365079365,0.386363636363636,0.625,14,29,26,10,10,2,20
"311","CHI",21900511,-4,"L",48,98,0.448275862068966,0.305555555555556,0.764705882352941,15,30,22,11,8,5,15
"312","CHI",21900529,-7,"L",48,104,0.456521739130435,0.382352941176471,0.741935483870968,11,26,23,16,15,5,22
"313","CHI",21900545,-8,"L",48,110,0.552238805970149,0.290322580645161,0.818181818181818,17,28,25,9,10,6,21
"314","CHI",21900560,-15,"L",48,108,0.473684210526316,0.4,0.571428571428571,10,29,22,12,12,2,23
"315","CHI",21900570,-11,"L",48,105,0.487179487179487,0.439024390243902,0.8125,6,30,16,16,6,3,15
"316","CHI",21900579,9,"W",48,108,0.645833333333333,0.314285714285714,0.928571428571429,9,29,24,15,11,6,21
"317","CHI",21900593,-12,"L",48,101,0.553571428571429,0.24,0.807692307692308,7,31,16,14,5,5,22
"318","CHI",21900607,9,"W",48,115,0.617021276595745,0.368421052631579,0.681818181818182,8,33,26,15,11,5,19
"319","CHI",21900620,-11,"L",48,89,0.58695652173913,0.228571428571429,0.733333333333333,6,31,21,17,8,3,14
"320","CHI",21900631,2,"W",48,118,0.629032258064516,0.36,0.764705882352941,4,22,25,12,18,4,24
"321","CHI",21900647,-13,"L",48,98,0.454545454545455,0.291666666666667,0.888888888888889,7,32,18,17,11,2,21
"322","CHI",21900661,7,"W",48,117,0.555555555555556,0.3,0.810810810810811,12,38,21,13,9,2,22
"323","CHI",21900674,-17,"L",48,81,0.547619047619048,0.216216216216216,0.785714285714286,8,35,23,21,6,4,21
"324","CHI",21900682,12,"W",48,118,0.615384615384615,0.363636363636364,0.75,7,29,24,11,15,2,16
"325","CHI",21900695,1,"W",48,110,0.5,0.378378378378378,0.8,14,36,28,12,8,2,23
"326","CHI",21900708,-9,"L",53,106,0.75,0.181818181818182,0.666666666666667,6,28,26,20,10,3,17
"327","CHI",21900721,-15,"L",48,118,0.576923076923077,0.352941176470588,0.846153846153846,11,27,27,14,7,3,21
"328","CHI",21900740,-27,"L",48,102,0.476190476190476,0.3125,0.653846153846154,17,24,25,16,10,0,21
"329","CHI",21900765,-6,"L",48,119,0.515625,0.448275862068966,0.608695652173913,11,29,25,16,11,1,16
"330","CHI",21900788,-7,"L",48,111,0.553571428571429,0.375,0.764705882352941,14,28,23,18,8,3,24
"331","CHI",21900803,-12,"L",48,114,0.528301886792453,0.41025641025641,0.714285714285714,10,34,25,22,9,4,22
"332","CHI",21900823,-10,"L",48,93,0.535714285714286,0.225806451612903,0.631578947368421,12,26,24,14,12,3,23
"333","CHI",21900839,-8,"L",48,104,0.488888888888889,0.368421052631579,0.857142857142857,11,27,18,26,11,7,29
"334","CHI",21900845,9,"W",48,126,0.613636363636364,0.486486486486487,0.642857142857143,10,27,27,29,15,4,28
"335","CHI",21900859,-2,"L",48,122,0.606060606060606,0.387096774193548,0.666666666666667,13,26,22,11,6,4,25
"336","CHI",21900887,-10,"L",48,115,0.444444444444444,0.485714285714286,0.695652173913043,13,20,26,8,12,3,22
"337","CHI",21900907,2,"W",48,109,0.586206896551724,0.277777777777778,0.647058823529412,12,30,24,14,7,5,21
"338","CHI",21900922,-7,"L",48,108,0.53125,0.366666666666667,0.636363636363636,9,31,24,10,10,5,19
"339","CHI",21900934,-6,"L",48,102,0.525423728813559,0.236842105263158,0.866666666666667,17,28,27,17,12,6,25
"340","CHI",21900946,-3,"L",48,107,0.46551724137931,0.352941176470588,0.68,5,26,23,7,14,3,31
"341","CHI",21900962,5,"W",48,108,0.6,0.352941176470588,0.8,14,32,23,21,8,6,21
"342","CLE",21900005,-9,"L",48,85,0.444444444444444,0.264705882352941,0.666666666666667,10,44,20,16,8,2,15
"343","CLE",21900030,11,"W",48,110,0.591836734693878,0.354838709677419,0.655172413793103,12,32,23,19,9,7,20
"344","CLE",21900046,-17,"L",48,112,0.540983606557377,0.307692307692308,0.833333333333333,10,38,19,12,2,3,22
"345","CLE",21900055,6,"W",48,117,0.574074074074074,0.416666666666667,0.806451612903226,10,37,25,19,3,7,21
"346","CLE",21900070,-7,"L",48,95,0.381818181818182,0.34375,0.8,3,42,20,16,9,1,21
"347","CLE",21900089,-20,"L",48,111,0.4375,0.375,0.681818181818182,12,29,24,9,9,4,14
"348","CLE",21900098,-6,"L",48,113,0.435483870967742,0.393939393939394,0.909090909090909,11,32,22,9,3,6,18
"349","CLE",21900118,13,"W",48,113,0.555555555555556,0.222222222222222,0.862068965517241,17,31,18,13,10,5,17
"350","CLE",21900136,21,"W",48,108,0.518518518518518,0.285714285714286,0.903225806451613,9,36,20,14,11,2,19
"351","CLE",21900147,-1,"L",48,97,0.507692307692308,0.238095238095238,0.8,9,36,13,14,10,0,13
"352","CLE",21900161,-11,"L",48,97,0.528301886792453,0.25,0.80952380952381,11,30,18,18,14,2,16
"353","CLE",21900183,-19,"L",48,95,0.430769230769231,0.24,0.875,11,31,14,15,9,5,21
"354","CLE",21900189,-18,"L",48,105,0.475,0.472222222222222,0.533333333333333,10,31,18,20,2,1,26
"355","CLE",21900206,-24,"L",48,100,0.510204081632653,0.315789473684211,0.875,10,24,19,19,13,2,23
"356","CLE",21900221,-42,"L",48,101,0.43859649122807,0.413793103448276,0.882352941176471,8,26,23,10,3,3,15
"357","CLE",21900231,6,"W",48,110,0.482142857142857,0.32258064516129,0.8125,9,43,19,13,9,2,14
"358","CLE",21900240,-2,"L",48,106,0.435483870967742,0.40625,0.65,12,33,24,12,5,4,14
"359","CLE",21900255,-12,"L",48,104,0.553191489361702,0.323529411764706,0.863636363636364,12,37,20,25,5,0,15
"360","CLE",21900270,-9,"L",48,110,0.5,0.5,0.5,8,33,32,15,7,1,22
"361","CLE",21900299,-33,"L",48,94,0.476190476190476,0.296296296296296,0.714285714285714,12,28,16,14,6,6,11
"362","CLE",21900321,-6,"L",48,87,0.510204081632653,0.294117647058824,0.7,10,35,22,18,9,7,19
"363","CLE",21900332,-47,"L",48,94,0.442622950819672,0.257142857142857,0.764705882352941,11,24,20,18,4,0,17
"364","CLE",21900344,-22,"L",48,88,0.483333333333333,0.225806451612903,0.473684210526316,18,27,18,18,8,2,11
"365","CLE",21900356,-6,"L",48,110,0.578947368421053,0.40625,0.625,9,27,29,17,8,4,15
"366","CLE",21900368,8,"W",53,117,0.568627450980392,0.333333333333333,0.7,11,39,22,19,6,3,22
"367","CLE",21900385,-17,"L",48,108,0.472727272727273,0.428571428571429,0.733333333333333,12,33,27,18,10,3,19
"368","CLE",21900395,-20,"L",48,113,0.581818181818182,0.342857142857143,0.764705882352941,9,30,30,11,6,1,15
"369","CLE",21900407,2,"W",48,100,0.6875,0.269230769230769,0.764705882352941,10,38,25,25,7,3,21
"370","CLE",21900420,7,"W",48,114,0.418181818181818,0.459459459459459,0.739130434782609,16,44,26,16,4,10,12
"371","CLE",21900444,3,"W",48,121,0.582089552238806,0.379310344827586,0.833333333333333,7,36,19,23,8,6,16
"372","CLE",21900466,-12,"L",48,117,0.564516129032258,0.391304347826087,0.689655172413793,6,32,22,11,7,3,17
"373","CLE",21900479,6,"W",48,94,0.491228070175439,0.2,0.722222222222222,14,46,13,29,9,4,21
"374","CLE",21900500,-20,"L",48,97,0.551020408163265,0.263157894736842,0.8125,8,33,21,15,5,4,19
"375","CLE",21900508,-3,"L",48,106,0.608695652173913,0.371428571428571,0.785714285714286,7,35,26,15,6,3,22
"376","CLE",21900527,-15,"L",48,106,0.454545454545455,0.466666666666667,0.823529411764706,9,33,19,15,4,0,26
"377","CLE",21900536,-15,"L",48,103,0.542372881355932,0.32,0.789473684210526,12,32,15,20,6,2,13
"378","CLE",21900548,-2,"L",48,113,0.518518518518518,0.451612903225806,0.9375,11,35,29,17,7,4,19
"379","CLE",21900563,3,"W",53,115,0.605633802816901,0.25,0.7,10,29,24,15,9,5,18
"380","CLE",21900582,8,"W",48,111,0.615384615384615,0.324324324324324,0.846153846153846,12,43,22,15,5,1,19
"381","CLE",21900597,-29,"L",48,99,0.516666666666667,0.28,0.666666666666667,10,30,21,20,4,1,22
"382","CLE",21900603,-25,"L",48,103,0.444444444444444,0.378378378378378,0.866666666666667,8,32,25,13,5,6,21
"383","CLE",21900622,-4,"L",48,109,0.571428571428571,0.25,0.692307692307692,16,34,18,15,6,2,19
"384","CLE",21900631,-2,"L",48,116,0.568181818181818,0.517241379310345,0.91304347826087,7,29,27,27,5,5,18
"385","CLE",21900643,-20,"L",48,86,0.344262295081967,0.333333333333333,0.647058823529412,16,37,15,10,5,4,14
"386","CLE",21900666,-12,"L",48,112,0.523809523809524,0.333333333333333,0.764705882352941,10,26,24,9,7,1,21
"387","CLE",21900682,-12,"L",48,106,0.537037037037037,0.433333333333333,0.818181818181818,11,32,30,21,5,1,20
"388","CLE",21900693,15,"W",48,115,0.541666666666667,0.375,0.769230769230769,11,34,25,14,9,6,21
"389","CLE",21900700,-14,"L",48,111,0.492063492063492,0.323529411764706,0.888888888888889,14,32,25,14,7,2,20
"390","CLE",21900714,-6,"L",48,109,0.537037037037037,0.361111111111111,0.857142857142857,15,37,23,23,7,3,21
"391","CLE",21900730,-19,"L",48,112,0.490196078431373,0.363636363636364,1,13,33,26,16,8,3,15
"392","CLE",21900742,-5,"L",53,134,0.596491228070175,0.514285714285714,0.666666666666667,5,29,34,15,6,3,18
"393","CLE",21900760,-6,"L",48,103,0.509803921568627,0.394736842105263,0.545454545454545,9,36,31,20,4,2,24
"394","CLE",21900791,-41,"L",48,92,0.451612903225806,0.212121212121212,0.681818181818182,16,29,22,16,9,1,17
"395","CLE",21900807,22,"W",48,127,0.575757575757576,0.357142857142857,0.84,17,38,25,17,8,6,22
"396","CLE",21900827,5,"W",48,113,0.592592592592593,0.407407407407407,0.64,10,37,19,22,3,6,24
"397","CLE",21900838,-19,"L",48,105,0.581395348837209,0.361111111111111,0.727272727272727,11,29,29,25,8,2,18
"398","CLE",21900849,6,"W",53,125,0.483333333333333,0.378378378378378,0.735294117647059,13,40,25,12,8,6,20
"399","CLE",21900865,14,"W",48,108,0.555555555555556,0.458333333333333,0.882352941176471,9,39,24,19,5,4,16
"400","CLE",21900883,-12,"L",48,104,0.5,0.354838709677419,0.583333333333333,10,24,27,14,7,2,13
"401","CLE",21900890,-9,"L",48,104,0.571428571428571,0.227272727272727,0.85,6,30,30,16,9,3,13
"402","CLE",21900902,-13,"L",48,113,0.5,0.414634146341463,0.666666666666667,11,25,28,7,10,1,18
"403","CLE",21900917,-6,"L",48,106,0.509803921568627,0.342105263157895,0.75,17,33,24,13,6,2,19
"404","CLE",21900942,2,"W",48,104,0.625,0.428571428571429,0.666666666666667,8,31,32,22,8,2,17
"405","CLE",21900954,3,"W",53,132,0.5,0.382352941176471,0.733333333333333,14,46,26,18,4,4,24
"406","CLE",21900962,-5,"L",48,103,0.607142857142857,0.25,0.739130434782609,9,26,29,18,9,5,15
"407","DAL",21900009,8,"W",48,108,0.6,0.305555555555556,0.818181818181818,5,41,17,20,6,5,22
"408","DAL",21900021,7,"W",48,123,0.584905660377358,0.35,0.730769230769231,12,37,23,11,8,7,19
"409","DAL",21900038,-2,"L",48,119,0.545454545454545,0.26,0.780487804878049,12,34,27,12,7,3,22
"410","DAL",21900053,3,"W",48,109,0.595744680851064,0.351351351351351,0.583333333333333,10,32,29,9,6,5,14
"411","DAL",21900074,-9,"L",53,110,0.393939393939394,0.388888888888889,0.695652173913043,18,43,23,23,5,1,21
"412","DAL",21900089,20,"W",48,131,0.566037735849057,0.48780487804878,0.846153846153846,11,40,34,14,5,6,21
"413","DAL",21900109,1,"W",48,107,0.471698113207547,0.354838709677419,0.8,12,31,20,17,4,1,23
"414","DAL",21900122,-4,"L",48,102,0.5,0.318181818181818,0.823529411764706,7,40,18,13,4,6,21
"415","DAL",21900130,16,"W",48,138,0.618181818181818,0.428571428571429,0.8,12,35,27,15,8,5,14
"416","DAL",21900141,-10,"L",48,106,0.553191489361702,0.261904761904762,0.75,13,33,22,8,2,5,26
"417","DAL",21900162,-3,"L",48,103,0.583333333333333,0.222222222222222,0.741935483870968,12,32,21,12,8,7,16
"418","DAL",21900180,8,"W",48,110,0.571428571428571,0.230769230769231,0.818181818181818,12,43,24,13,7,4,15
"419","DAL",21900194,7,"W",48,117,0.581395348837209,0.414634146341463,0.695652173913043,9,32,28,13,4,3,19
"420","DAL",21900208,48,"W",48,142,0.557692307692308,0.578947368421053,0.782608695652174,8,42,33,12,7,7,21
"421","DAL",21900221,42,"W",48,143,0.603174603174603,0.540540540540541,0.777777777777778,10,39,31,5,8,7,18
"422","DAL",21900235,14,"W",48,137,0.551724137931034,0.386363636363636,0.785714285714286,12,34,28,12,9,5,22
"423","DAL",21900251,-15,"L",48,99,0.463414634146341,0.289473684210526,0.8,9,37,16,20,12,2,21
"424","DAL",21900277,7,"W",48,120,0.473684210526316,0.361702127659574,0.868421052631579,9,38,20,8,7,3,24
"425","DAL",21900287,14,"W",48,114,0.520833333333333,0.346938775510204,0.722222222222222,16,35,24,13,11,1,20
"426","DAL",21900302,21,"W",48,118,0.441860465116279,0.422222222222222,0.851851851851852,10,41,22,12,5,8,14
"427","DAL",21900313,7,"W",48,121,0.636363636363636,0.297297297297297,0.782608695652174,13,32,24,9,5,5,16
"428","DAL",21900330,46,"W",48,130,0.6875,0.342105263157895,0.806451612903226,8,47,25,13,8,4,17
"429","DAL",21900340,-4,"L",48,106,0.571428571428571,0.386363636363636,0.875,10,30,24,13,3,1,11
"430","DAL",21900369,11,"W",48,122,0.659090909090909,0.363636363636364,0.695652173913043,11,41,25,11,4,5,21
"431","DAL",21900384,-4,"L",53,118,0.491228070175439,0.386363636363636,0.647058823529412,8,40,30,11,4,3,27
"432","DAL",21900398,4,"W",48,120,0.531914893617021,0.390243902439024,0.814814814814815,8,44,27,14,5,6,23
"433","DAL",21900413,-6,"L",48,103,0.431818181818182,0.348837209302326,0.8,10,32,23,8,7,10,20
"434","DAL",21900425,19,"W",48,117,0.58,0.424242424242424,0.772727272727273,8,41,23,16,10,4,17
"435","DAL",21900439,-3,"L",48,107,0.454545454545455,0.326086956521739,0.814814814814815,14,39,27,17,6,4,22
"436","DAL",21900463,4,"W",48,102,0.44,0.4,0.666666666666667,13,39,22,14,7,3,11
"437","DAL",21900482,20,"W",48,141,0.585365853658537,0.470588235294118,1,9,37,35,13,11,7,17
"438","DAL",21900490,-13,"L",48,95,0.41304347826087,0.302325581395349,0.9,13,32,17,19,11,4,23
"439","DAL",21900503,-5,"L",48,101,0.428571428571429,0.294117647058824,0.740740740740741,17,32,19,11,5,4,24
"440","DAL",21900513,12,"W",48,123,0.529411764705882,0.473684210526316,0.882352941176471,12,34,22,14,4,8,21
"441","DAL",21900530,-3,"L",53,120,0.64,0.3,0.846153846153846,14,27,28,10,7,4,25
"442","DAL",21900545,8,"W",48,118,0.651162790697674,0.390243902439024,0.736842105263158,11,32,25,15,5,6,12
"443","DAL",21900559,-1,"L",48,106,0.642857142857143,0.342857142857143,0.666666666666667,6,32,27,13,8,6,18
"444","DAL",21900572,-15,"L",48,114,0.482758620689655,0.289473684210526,0.675675675675676,17,30,19,9,4,3,20
"445","DAL",21900581,18,"W",48,109,0.557692307692308,0.407407407407407,0.666666666666667,11,43,22,16,4,8,20
"446","DAL",21900602,27,"W",48,124,0.610169491525424,0.351351351351351,0.619047619047619,15,38,23,8,5,2,17
"447","DAL",21900612,4,"W",48,127,0.653846153846154,0.325,0.833333333333333,13,34,24,11,4,2,18
"448","DAL",21900625,8,"W",48,120,0.452380952380952,0.425531914893617,0.785714285714286,13,30,19,13,6,4,17
"449","DAL",21900653,-3,"L",48,107,0.5625,0.27906976744186,0.708333333333333,12,37,23,13,7,8,28
"450","DAL",21900668,8,"W",48,133,0.565217391304348,0.468085106382979,0.625,12,29,27,9,5,7,17
"451","DAL",21900680,-5,"L",48,107,0.464285714285714,0.390243902439024,0.538461538461538,10,34,19,9,6,3,24
