Catchment name,NZTM_Easting,NZTM_Northing,Region,Segment length,Suspended sediment load,Ammoniacal nitrogen median pH,ANZECC elevation class,CHLA Mean,Dissolved oxygen,E. coli median,Temperature,Total nitrogen median,Total phosphorus median,Total suspended solids,Turbidity median,Visual clarity median
Waiau River,1193158,4887419,Southland,987.7975507,582586.2,0.004492199,lowland,19.22104927,11.2715,44.54234921,11.6855,0.253779811,0.006320761,3.168108159,1.597291491,2.481538098
Mataura River,1287048,4887526,Southland,229.9082447,563214.6,0.005881928,lowland,6.201077341,11.0054,276.2975362,10.3084,1.027524492,0.015449661,4.228633052,2.849906083,1.462724881
Waiau River,1193869,4887078,Southland,240.4110509,584717.7,0.004533901,lowland,18.96429484,11.2714,45.97689033,11.7133,0.253076307,0.006320761,3.170297367,1.609958375,2.472541924
Waiau River,1193843,4886872,Southland,192.7560891,584717.7,0.004533901,lowland,19.08593301,11.2714,46.10167266,11.7133,0.253076307,0.006320761,3.170297367,1.612940521,2.472541924
Mataura River,1286929,4887103,Southland,715.4838921,563264.4,0.00587384,lowland,6.290328543,11.0094,283.2513499,10.3106,1.035631342,0.015450806,4.209204248,2.858600007,1.46800506
Waiau River,1193810,4886438,Southland,703.6296549,585162.9,0.004545087,lowland,17.57328948,11.2705,46.06632389,11.7062,0.253238692,0.006305173,3.170297367,1.602256167,2.469088318
Waiau River,1193765,4886041,Southland,127.4973217,585358.7,0.004533901,lowland,18.25660527,11.2711,46.10167266,11.7106,0.253076307,0.006320761,3.170297367,1.612940521,2.472541924
Oreti River,1237135,4886531,Southland,1885.567226,138369.2,0.005185287,lowland,8.497230825,10.7193,121.1662328,11.3818,1.018745118,0.012648096,1.919994568,2.298903424,1.798668127
Waiau River,1193721,4885665,Southland,661.1310572,585705.8,0.004539023,lowland,17.73292003,11.2704,46.20263217,11.7133,0.254320755,0.006312234,3.170297367,1.615709661,2.442902872
Waiau River,1193717,4885300,Southland,72.55046528,585800.6,0.004543487,lowland,18.14205528,11.2705,46.24855383,11.7013,0.254655101,0.006312234,3.168108159,1.615709661,2.457826742
Mataura River,1286962,4886054,Southland,1408.224769,563529.2,0.00604445,lowland,5.32770388,11.008,290.0306707,10.3306,1.03160525,0.015575695,4.195657223,2.86007074,1.465923168
Waiau River,1193692,4885169,Southland,210.3598019,585800.6,0.004536601,lowland,18.04752556,11.2705,46.24342131,11.7013,0.254655101,0.006312234,3.168108159,1.616517057,2.441218475
Mataura River,1287087,4885339,Southland,217.4703636,24222.7,0.009817404,lowland,25.22013409,10.577,359.1057282,10.6421,1.13484875,0.018485633,5.525861556,3.055920671,1.343582359
Mataura River,1287022,4885214,Southland,84.92749582,587754.4,0.009519588,lowland,10.25779667,11.0593,361.5663108,10.4397,1.139517702,0.018435227,4.358128186,3.0321302,1.356406616
Waiau River,1193783,4884806,Southland,590.7157392,586696.1,0.004544163,lowland,18.06165539,11.2679,46.09254043,11.7062,0.255014462,0.006312234,3.215881224,1.616027914,2.458234959
Oreti River,1237498,4885089,Southland,1580.89675,138425.1,0.005159957,lowland,8.535664331,10.7179,121.1298573,11.3732,1.020420133,0.012665253,1.919994568,2.292678453,1.796317563
Mataura River,1286470,4883457,Southland,127.3917422,588200.9,0.010100636,lowland,11.48941597,11.0604,364.4449293,10.441,1.149891079,0.01864891,4.364153323,3.046917301,1.343608723
Waiau River,1193304,4883548,Southland,820.8177549,587396,0.004535252,lowland,18.54455554,11.2679,46.3231978,11.7062,0.255582839,0.006336523,3.215881224,1.622330449,2.449340843
Waiau River,1193625,4884214,Southland,775.2962517,586991.2,0.004575051,lowland,18.10020251,11.2679,46.21065948,11.7062,0.255014462,0.006336523,3.215881224,1.620136101,2.47977692
Mataura River,1286464,4884413,Southland,1979.981118,588016.8,0.010016563,lowland,11.20900335,11.0612,358.4681181,10.4414,1.149700073,0.018580099,4.364153323,3.059658199,1.343536114
Mataura River,1286078,4883243,Southland,834.7091027,588332.2,0.010136076,lowland,11.70420342,11.0604,365.8380937,10.4389,1.153139711,0.018703817,4.364153323,3.041484514,1.339444611
Waiau River,1193095,4882966,Southland,518.1681568,587576.4,0.004534573,lowland,18.99861438,11.2692,46.46667489,11.7152,0.255418951,0.006347039,3.215881224,1.634929313,2.44865683
Oreti River,1237351,4883590,Southland,2230.575091,138631.8,0.005185488,lowland,8.903241747,10.7175,120.980477,11.3974,1.011107331,0.01275191,1.920878962,2.313753648,1.781730463
Waiau River,1193036,4882584,Southland,295.3595562,587576.4,0.004533393,lowland,18.4780031,11.2692,46.49199974,11.7152,0.255418951,0.006347039,3.215881224,1.630561909,2.442526139
Oreti River,1236703,4882575,Southland,369.8988499,139680.3,0.005226871,lowland,8.980519633,10.7148,119.80537,11.3922,1.029343281,0.013022835,1.925307045,2.330094807,1.781783151
Oreti River,1236572,4882369,Southland,150.1980881,139680.3,0.005200586,lowland,8.945879164,10.7148,120.3001112,11.3922,1.031281713,0.013022835,1.925307045,2.327852365,1.780321239
Mataura River,1285646,4882579,Southland,920.5239113,588518.5,0.010429543,lowland,11.75738861,11.0647,368.7714468,10.447,1.153143387,0.018703817,4.355118737,3.041870859,1.331761851
Mataura River,1285708,4881744,Southland,800.4160764,588604.9,0.010753249,lowland,11.83980847,11.0635,368.2660522,10.4482,1.152818145,0.018850106,4.355118737,3.056697567,1.305318433
Waiau River,1192250,4881636,Southland,2257.635759,588155.4,0.004545275,lowland,18.59598495,11.271,46.42531488,11.735,0.255897013,0.006359667,3.217362533,1.632505804,2.437797836
Waiau River,1191421,4880827,Southland,72.55191973,593898.6,0.004547378,lowland,19.36221062,11.2702,47.30143981,11.7439,0.263829004,0.006619771,3.224036872,1.691744452,2.39870754
Waiau River,1191245,4880741,Southland,350.3121703,594368.1,0.004547378,lowland,18.77625865,11.2702,47.30143981,11.7439,0.267851484,0.006620248,3.224036872,1.694801011,2.39870754
Waiau River,1191071,4880687,Southland,42.50003068,594368.1,0.004649405,lowland,18.89055182,11.2702,54.72672104,11.7439,0.378748091,0.007679337,3.224036872,1.874217667,2.330485259
Oreti River,1236844,4881523,Southland,1766.295813,139788.2,0.005169328,lowland,8.95057031,10.7129,119.5779612,11.3969,1.031353839,0.01300779,1.924420613,2.32393091,1.782115372
Waiau River,1190831,4880446,Southland,637.5023029,705934.8,0.004648492,lowland,18.21299943,11.2745,54.82544457,12.136,0.379337859,0.007679337,3.449848314,1.876468856,2.330485259
Waiau River,1190525,4880108,Southland,290.2099855,706347.9,0.004654129,lowland,19.83109185,11.2745,54.60958747,12.1326,0.380641766,0.0075241,3.445085463,1.831877999,2.358711303
Mataura River,1285199,4880872,Southland,1569.926312,590436.5,0.011199985,lowland,12.16795879,11.0697,389.2887097,10.4438,1.163177984,0.019278572,4.392380957,3.044437137,1.29913079
Mataura River,1285050,4880091,Southland,114.9553913,592193.2,0.011436856,lowland,12.62034367,11.0749,406.5072068,10.4187,1.161723666,0.019768879,4.361139714,3.044299195,1.295571886
Oreti River,1236311,4879864,Southland,2130.163298,139974.4,0.005191322,lowland,9.292798134,10.708,119.6537777,11.4001,1.034834954,0.013116423,1.931968317,2.333014107,1.762226666
Mataura River,1284642,4879606,Southland,1192.021225,594386.4,0.01212485,lowland,12.68949504,11.0867,430.1574314,10.4392,1.169067241,0.020181712,4.361139714,3.033397936,1.286229588
Oreti River,1235371,4879131,Southland,357.4596086,140112.2,0.005102681,lowland,8.976586649,10.7092,119.9391214,11.4416,1.040437429,0.012993957,1.945360082,2.321608373,1.784663027
Mataura River,1284422,4879060,Southland,132.5452313,594393.4,0.012218408,lowland,12.69484704,11.0856,449.8497409,10.4199,1.169067241,0.020167312,4.353113592,3.031924983,1.286229588
Oreti River,1234997,4878485,Southland,1245.332543,145181,0.004844774,lowland,11.26932934,10.7293,131.5591997,11.4951,1.070492057,0.015159308,2.044089936,2.524610761,1.758299728
Mataura River,1283202,4878461,Southland,1262.392595,595042.9,0.012994493,lowland,13.85231642,11.0899,462.2609544,10.4378,1.16915588,0.020364251,4.350107606,3.027156665,1.277449259
Waiau River,1190057,4879337,Southland,1676.005936,706558.1,0.004648492,lowland,19.99345551,11.2745,55.89726365,12.1326,0.38142191,0.007690226,3.445085463,1.890957966,2.326523745
Mataura River,1284352,4878923,Southland,199.8848663,594393.4,0.012494734,lowland,12.7816004,11.0856,451.0617281,10.4199,1.169067241,0.020300917,4.353113592,3.031924983,1.285259002
Mataura River,1284032,4878708,Southland,670.0137298,594889,0.012895243,lowland,13.26848729,11.0849,459.1461936,10.4277,1.16915588,0.020364251,4.350107606,3.028196861,1.279899671
Waiau River,1189528,4878388,Southland,693.342814,707037.1,0.004675483,lowland,21.20446171,11.2783,56.11641477,12.1793,0.381107743,0.007690226,3.460190425,1.903339286,2.320622401
Mataura River,1282818,4877985,Southland,42.46502603,595089.4,0.012374899,lowland,13.47956339,11.0902,465.0423066,10.4379,1.164114807,0.020416015,4.350107606,3.03264478,1.287430676
Mataura River,1282638,4877804,Southland,467.1159248,595337.4,0.01446095,lowland,13.31887525,11.0896,469.6538508,10.4339,1.166507328,0.02067279,4.354116049,3.051872937,1.265410823
Mataura River,1282428,4877609,Southland,114.9575816,596200,0.015733688,lowland,14.51734299,11.0881,479.1475277,10.436,1.166395531,0.020710094,4.369180634,3.050828749,1.256632627
Mataura River,1282319,4877544,Southland,157.4230325,596322.9,0.015921515,lowland,14.73280037,11.0876,486.2895028,10.4364,1.164589662,0.020915167,4.369180634,3.05552232,1.257425371
Waiau River,1189560,4877601,Southland,1006.315138,768286.6,0.004670272,lowland,22.94081666,11.2775,56.16583377,12.2142,0.394926799,0.007728789,3.501063598,1.90377406,2.326130198
Oreti River,1234855,4877589,Southland,838.1009434,148172.3,0.004721426,lowland,12.1829913,10.7323,138.8743265,11.5561,1.063200008,0.015267301,2.159235441,2.566635083,1.72714463
Oreti River,1234817,4877094,Southland,387.5009429,148190.7,0.004721546,lowland,12.39697967,10.7324,138.7796673,11.5481,1.06376388,0.015200992,2.159235441,2.562562454,1.729489764
Mataura River,1281753,4877064,Southland,1444.705955,596553,0.016023905,lowland,14.41950766,11.091,488.3994528,10.436,1.164589662,0.020915167,4.362144019,3.05552232,1.257425371
Mataura River,1281424,4876436,Southland,84.93090309,597033.1,0.016001703,lowland,14.24158521,11.0946,498.6229566,10.4295,1.173146514,0.020915167,4.364153323,3.059309253,1.277087433
Waiau River,1188983,4876542,Southland,1588.881383,770102.5,0.004658283,lowland,21.70305338,11.2743,56.1340416,12.2152,0.392893185,0.007700329,3.531831698,1.90377406,2.322192927
Mataura River,1281255,4876116,Southland,694.9041139,597258.1,0.017726715,lowland,14.4187914,11.0987,496.9427741,10.4321,1.173146514,0.020937726,4.359131797,3.076981536,1.262982288
Mataura River,1281057,4875705,Southland,289.973211,597290.6,0.018288273,lowland,14.33311112,11.103,503.9425843,10.4322,1.171558145,0.020937726,4.359131797,3.063560756,1.258213222
Waiau River,1188638,4875473,Southland,835.4342157,770145.3,0.004629498,lowland,20.9820171,11.2751,55.22389447,12.2177,0.392559333,0.007567953,3.55385742,1.911390101,2.322192927
Waiau River,1188513,4875092,Southland,30.05266334,770145.3,0.004680468,lowland,20.65447673,11.2751,55.26088218,12.2177,0.392559333,0.007567953,3.55385742,1.914288551,2.339744591
Waiau River,1188498,4875062,Southland,42.50102521,770145.3,0.004629498,lowland,19.35369165,11.2751,55.26088218,12.2177,0.392559333,0.007567953,3.55385742,1.911390101,2.322192927
Mataura River,1280766,4875398,Southland,634.851131,597385.8,0.019764819,lowland,14.60370141,11.1023,517.1206307,10.4429,1.177327298,0.021170265,4.358128186,3.072947632,1.244167684
Mataura River,1280601,4875098,Southland,102.5213545,601828.5,0.017113268,lowland,15.54818139,10.9555,493.7228424,10.5155,1.174698877,0.020924632,4.386316848,3.101980517,1.249597277
Waiau River,1188318,4874881,Southland,467.5113513,770201.8,0.004629498,lowland,19.82649547,11.2724,55.20756423,12.2171,0.392193925,0.007567953,3.55467582,1.910713209,2.322192927
Mataura River,1280507,4874943,Southland,284.8224143,601828.5,0.017044785,lowland,15.44112726,10.9555,493.7228424,10.5155,1.169486123,0.020924632,4.386316848,3.115510387,1.250403149
Mataura River,1280377,4874812,Southland,84.93154215,601905.1,0.017044785,lowland,15.65299223,10.953,492.1841901,10.5144,1.169486123,0.020924632,4.385306978,3.115510387,1.250403149
Waiau River,1188033,4874513,Southland,502.7216471,770219.7,0.004643924,lowland,20.96893619,11.2674,55.44310657,12.2182,0.38990351,0.0075605,3.55467582,1.924238397,2.315502483
Oreti River,1235091,4875389,Southland,3971.16634,148261.8,0.004712808,lowland,12.5238986,10.7313,139.9232281,11.5639,1.062720384,0.015200992,2.159732681,2.581100622,1.738055258
Waiau River,1187794,4873952,Southland,818.7202434,770266.2,0.004598731,lowland,20.16146055,11.2669,55.45528017,12.2182,0.38990351,0.007557241,3.55467582,1.947245639,2.308032616
Mataura River,1280077,4874281,Southland,1225.108673,602060.1,0.016917602,lowland,15.38123185,10.9517,492.1841901,10.5001,1.170285217,0.020924632,4.385306978,3.121174934,1.253453106
Oreti River,1234306,4873921,Southland,675.4600359,149283.2,0.004665376,lowland,13.52345777,10.7245,139.5714903,11.6445,1.065421131,0.015244853,2.166207225,2.573352748,1.751481031
Waiau River,1187765,4873512,Southland,85.00247759,770802.7,0.004600353,lowland,19.94250586,11.2787,55.49727347,12.2153,0.389361039,0.007558439,3.55385742,1.952500786,2.308032616
Waiau River,1187402,4873271,Southland,840.5994176,770827.9,0.004600353,lowland,21.13032565,11.2787,55.5794916,12.2143,0.389361039,0.007558439,3.55385742,1.952500786,2.308032616
Oreti River,1234382,4873473,Southland,382.3474331,150214.9,0.004686951,lowland,13.85813578,10.7389,142.7024334,11.684,1.098568188,0.015551191,2.173701975,2.641921276,1.715610552
Mataura River,1279899,4873484,Southland,517.7610311,602217.3,0.016834727,lowland,15.41404574,10.958,492.1841901,10.4959,1.170285217,0.020924632,4.385306978,3.115510387,1.250422543
Waiau River,1186985,4873102,Southland,445.6403462,770833.3,0.004600353,lowland,20.53830324,11.2787,55.7703928,12.2153,0.386786263,0.00755692,3.55385742,1.969086894,2.308032616
Mataura River,1280110,4872996,Southland,632.7194704,602217.3,0.016730826,lowland,15.46307725,10.958,488.0803167,10.4959,1.15680537,0.021098954,4.385306978,3.135673072,1.255142612
Oreti River,1235811,4872499,Southland,590.4850772,150352.6,0.004696962,lowland,13.4091113,10.7399,143.2309804,11.684,1.094556642,0.015502389,2.174703232,2.635852298,1.714405712
Oreti River,1234958,4872727,Southland,2023.345985,150318.4,0.004711414,lowland,13.35249425,10.7399,143.3286758,11.684,1.0957736,0.015551191,2.173701975,2.641921276,1.714386417
Waiau River,1187136,4872550,Southland,783.5157007,770905.9,0.004600353,lowland,20.93794685,11.276,55.84553518,12.2192,0.386786263,0.00755692,3.561229809,1.969086894,2.308032616
Mataura River,1280077,4872465,Southland,457.7040652,602508.1,0.016772102,lowland,15.67548688,10.9448,488.0803167,10.5141,1.16745501,0.021092172,4.451434629,3.129688725,1.255703731
Oreti River,1236142,4872260,Southland,700.3334888,151557.9,0.004624107,lowland,14.56411186,10.737,147.3968739,11.7266,1.114152528,0.015548633,2.170201204,2.622108148,1.706531788
Oreti River,1236566,4872110,Southland,970.6856045,151611.3,0.004575464,lowland,14.64739545,10.7395,147.2096497,11.7226,1.115116487,0.015549689,2.154269337,2.626385139,1.706531788
Mataura River,1279442,4871286,Southland,539.6200749,602949.1,0.01688362,lowland,16.57083056,10.9353,490.0835622,10.5554,1.16745501,0.021124021,4.447336594,3.14824115,1.258547429
Mataura River,1279992,4871997,Southland,547.7876815,602595.5,0.016574207,lowland,15.65249223,10.938,485.6440574,10.5354,1.16745501,0.021114922,4.411639332,3.131205269,1.256665382
Mataura River,1279819,4871598,Southland,472.2765583,602839.3,0.01688362,lowland,16.13844687,10.9222,492.1488165,10.5163,1.16745501,0.021107786,4.396428353,3.156476461,1.258547429
Oreti River,1236687,4871603,Southland,838.0837106,162000.4,0.004270783,lowland,16.64472436,10.7545,149.8616324,11.7786,1.157076093,0.015700125,2.277193838,2.598450276,1.720585348
Waiau River,1186419,4871464,Southland,2302.016281,773762.9,0.004578461,lowland,20.65748371,11.2846,55.14320559,12.2191,0.384476584,0.007536085,3.594181463,1.961521047,2.302985092
Oreti River,1236866,4870961,Southland,647.5387746,162031,0.004270783,lowland,16.66107034,10.7545,149.796051,11.7907,1.159664762,0.015700125,2.28139245,2.592234006,1.720585348
Waiau River,1185137,4870562,Southland,1454.13684,773874.2,0.004555573,lowland,20.50059868,11.2777,56.38931071,12.224,0.384476584,0.007540095,3.594181463,1.976266288,2.291551153
Oreti River,1236598,4870670,Southland,260.0466787,162031,0.004270783,lowland,16.94264365,10.7545,149.6064974,11.7907,1.159664762,0.015696728,2.28139245,2.592234006,1.720585348
Waiau River,1183920,4870469,Southland,153.915888,775922.8,0.004549162,lowland,20.83089938,11.2708,58.95188211,12.2294,0.381706823,0.007539847,3.593353968,1.965210236,2.300158277
Waiau River,1184223,4870439,Southland,475.7052165,775922.8,0.004555573,lowland,19.90200802,11.2708,58.6731133,12.2294,0.383636938,0.007540095,3.593353968,1.968975751,2.291551153
Oreti River,1236946,4870219,Southland,1388.212181,162146.4,0.004307029,lowland,16.87171188,10.7707,149.5410277,11.7907,1.160638012,0.015717841,2.28139245,2.585159137,1.720585348
Mataura River,1279094,4870578,Southland,1165.057777,603083.1,0.016834201,lowland,15.58852886,10.9329,491.6032499,10.5554,1.16745501,0.021124021,4.450409766,3.136922313,1.257381011
Mataura River,1279335,4870050,Southland,90.08398669,603125,0.016082277,lowland,15.49144601,10.9329,493.6462263,10.5554,1.16745501,0.021124021,4.461696246,3.114021853,1.274106661
Oreti River,1236899,4869531,Southland,1758.104471,163606.4,0.004166348,lowland,17.22281135,10.7751,151.513651,11.7969,1.181316334,0.015911712,2.300911952,2.569478914,1.706561697
Oreti River,1237434,4868319,Southland,1632.790444,163845.4,0.004110304,lowland,17.46142387,10.7882,150.9890332,11.8301,1.184057927,0.015752599,2.292450675,2.569332182,1.706712259
Mataura River,1279307,4869046,Southland,3247.664593,603383.8,0.016896857,lowland,15.92279283,10.9322,490.9772239,10.5565,1.171951369,0.021217654,4.461696246,3.160882198,1.26191441
Oreti River,1237317,4867492,Southland,1687.714698,163981.1,0.004092208,lowland,18.00733867,10.7925,152.1604999,11.8321,1.187510045,0.015700895,2.301441817,2.578865766,1.706712259
Oreti River,1249492,4865772,Southland,790.3536901,59204,0.016634496,lowland,20.39917925,10.3179,333.3671621,11.0045,1.23509192,0.044328554,5.751749985,5.163854445,1.009575733
Oreti River,1237206,4866106,Southland,1855.506898,164063,0.004092208,lowland,18.12958463,10.7901,152.7597898,11.85,1.187510045,0.015653567,2.332920826,2.572559365,1.708730161
Oreti River,1236697,4865322,Southland,169.9277552,164460.2,0.004018385,lowland,18.92913652,10.7988,151.3940887,11.8596,1.191083757,0.015507239,2.339914561,2.572272458,1.708429812
Mataura River,1279020,4864450,Southland,852.335705,609854,0.016570727,lowland,16.78309634,10.8908,445.9571461,10.5393,1.201520493,0.021604096,4.567725533,3.252538521,1.270793847
Oreti River,1248536,4864297,Southland,489.9989472,65437,0.022606427,lowland,24.33425537,10.3114,339.0685059,11.0149,1.311638897,0.046237368,5.891148903,5.404901421,1.002051806
Mataura River,1279116,4866568,Southland,3267.011519,603736.8,0.01697086,lowland,16.37838324,10.9313,492.1298551,10.5657,1.170956811,0.021265684,4.469922568,3.175490581,1.266443724
Mataura River,1278958,4864840,Southland,719.786668,606010.9,0.016684049,lowland,16.31873816,10.91,473.3438235,10.5352,1.179955171,0.021272527,4.544645372,3.173758619,1.262847152
Oreti River,1248909,4865003,Southland,1229.705489,59420.2,0.018027157,lowland,21.41743578,10.3212,333.2168007,11.0081,1.234787621,0.044378838,5.837138526,5.19364318,1.009160058
Oreti River,1248157,4863263,Southland,719.9823932,66337.4,0.022668704,lowland,24.29261446,10.2928,334.2905018,11.0253,1.320674234,0.046743691,5.919704116,5.488383652,0.99587659
Oreti River,1248630,4863871,Southland,592.5482579,65598.9,0.022210147,lowland,24.78762531,10.3114,339.2070051,11.0228,1.31246543,0.046321063,5.907449259,5.419620387,1.001076321
Oreti River,1248325,4863604,Southland,339.8194529,65661.9,0.022332106,lowland,24.56938801,10.3114,337.9520959,11.0228,1.312348007,0.046304674999999997,5.907449259,5.428561107,1.001076321
Oreti River,1236531,4864348,Southland,2433.549105,164645.8,0.00386022,lowland,18.77774213,10.8074,150.3191819,11.8663,1.190669485,0.015509119,2.335070515,2.567904335,1.708099499
Oreti River,1248276,4862922,Southland,145.0270648,66337.4,0.025170857,lowland,25.34856672,10.2928,343.6293603,11.0253,1.409060815,0.046942654,5.919704116,5.551333735,0.993897388
Oreti River,1236721,4862799,Southland,1098.123018,166144.2,0.003707246,lowland,18.95842369,10.8212,152.8395785,11.9439,1.213996764,0.015067132,2.322202028,2.534854978,1.726666419
Oreti River,1247655,4862623,Southland,1482.448795,69459.5,0.025240828,lowland,25.53055533,10.2848,343.8208935,11.0402,1.412191296,0.047081122,5.995149258,5.537823342,0.99446671
Mataura River,1280009,4863371,Southland,2297.037378,610050.9,0.016564359,lowland,17.30379534,10.8805,437.2180494,10.5932,1.203265854,0.021693292,4.530018754,3.30175351,1.272862437
Oreti River,1246996,4862540,Southland,284.9038565,69715.7,0.025561789,lowland,25.59364439,10.2666,344.1147151,11.0693,1.415155148,0.047321692,6.04226822,5.55017442,0.988368472
Mataura River,1280567,4862516,Southland,127.3956794,610267.6,0.016591347,lowland,16.82695648,10.8671,440.5807986,10.6325,1.207144876,0.021718639,4.568777412,3.313504371,1.272115171
Oreti River,1246755,4862219,Southland,567.6743223,69756.4,0.025851944,lowland,25.98089765,10.2507,343.7940195,11.0687,1.415155148,0.047381352,6.033926282,5.560569949,0.993377499
Oreti River,1242291,4862317,Southland,820.4404036,70622.3,0.027440575,lowland,24.85186991,10.2384,345.0696504,11.0681,1.437129473,0.048101867,6.082750457,5.434174818,0.989204748
Oreti River,1246268,4862079,Southland,622.5963313,69845.2,0.02616776,lowland,25.99807571,10.2507,343.7940195,11.0687,1.417096225,0.047481921,6.033926282,5.569723082,0.989989967
Mataura River,1280062,4862370,Southland,1002.463623,627308.4,0.015290293,lowland,17.97127107,10.8338,384.1510517,10.7991,1.216717098,0.022005327,4.759923797,3.432809646,1.288526997
Oreti River,1245777,4862129,Southland,465.127128,69976.2,0.026117734,lowland,25.74994665,10.2496,343.2560427,11.0651,1.426415107,0.047758364,6.035315805,5.550100442,0.991206217
Oreti River,1236877,4862311,Southland,1169.758328,166144.2,0.00367724,lowland,19.00011334,10.8212,153.933643,11.9439,1.21204608,0.015067132,2.322202028,2.519776739,1.72938516
Mataura River,1279612,4862008,Southland,235.0694998,627342.4,0.015316855,lowland,18.50896225,10.8332,382.7831475,10.7993,1.215306413,0.021996018,4.759923797,3.432809646,1.288526997
Mataura River,1279313,4861958,Southland,402.7988039,627342.4,0.015288009,lowland,18.91647325,10.8332,383.3210042,10.7993,1.214017226,0.021996018,4.759923797,3.432809646,1.288526997
Oreti River,1245585,4861706,Southland,723.0176954,70052.2,0.026117734,lowland,25.82030174,10.2466,343.7366592,11.0578,1.42373599,0.047758364,6.074352629,5.550100442,0.991618128
Oreti River,1245167,4861615,Southland,187.5094791,70179.2,0.026237177,lowland,25.40686502,10.243,344.3097196,11.0577,1.424675765,0.047602134,6.040877097,5.443540104,0.99305224
Oreti River,1241562,4862140,Southland,1377.838214,72530.6,0.030536038,lowland,24.72498385,10.2274,351.7126515,11.0745,1.468444077,0.048596339,6.085552312,5.492759442,0.978742839
Oreti River,1241120,4861874,Southland,1119.944596,72648.4,0.030584357,lowland,24.59774665,10.1898,349.7909366,11.122,1.458818416,0.048616791,6.056197087,5.502207215,0.97754525
Oreti River,1244519,4862310,Southland,2393.025797,70344.2,0.026733374,lowland,25.75855093,10.2329,345.3693464,11.0578,1.42055243,0.047740078,6.070158063,5.458260137,0.990661594
Oreti River,1243374,4861486,Southland,2200.382953,70526.2,0.026501884,lowland,25.79061742,10.2318,345.1235128,11.0628,1.423628725,0.047774505,6.078550092,5.444939171,0.989186005
Oreti River,1236150,4861521,Southland,1010.144923,166343.7,0.003648068,lowland,18.80191845,10.7902,151.9823165,12.1245,1.213139574,0.015034181,2.316327696,2.518224775,1.731727965
Oreti River,1235956,4860950,Southland,295.2397548,166343.7,0.003655614,lowland,18.78977497,10.7902,151.9823165,12.1245,1.213139574,0.015034181,2.316327696,2.518224775,1.74232688
Mataura River,1279040,4861190,Southland,1722.253648,627457.8,0.015288009,lowland,19.15059684,10.8264,382.9313313,10.8035,1.216146337,0.022096063,4.759923797,3.437206494,1.290508001
Oreti River,1235866,4860564,Southland,550.1326741,166380.4,0.003648068,lowland,18.73285226,10.7902,152.2707391,12.1245,1.216070909,0.015034181,2.31366246,2.519512522,1.74232688
Oreti River,1240481,4861084,Southland,2130.939717,73277.2,0.031398768,lowland,24.88916631,10.1468,354.5342116,11.1648,1.448189163,0.047834335,6.039486294,5.54013914,0.97842717
Mataura River,1279597,4860489,Southland,429.807008,627665.4,0.015217659,lowland,19.19439196,10.8204,381.5005661,10.8059,1.214165347,0.022092142,4.738053933,3.442156562,1.290508001
Oreti River,1240180,4860193,Southland,495.188235,73386.7,0.031856982,lowland,27.16469798,10.1501,354.9517743,11.1477,1.449759298,0.047834335,6.039486294,5.531467056,0.977601333
Mataura River,1279395,4859946,Southland,1457.149652,628902.5,0.014902002,lowland,19.3506458,10.8087,361.8685926,10.822,1.225778062,0.022111507,4.770896554,3.455557708,1.293272249
Oreti River,1240027,4859635,Southland,1767.47054,73583.3,0.0323035,lowland,27.4510825,10.1361,356.6217064,11.1693,1.479121402,0.047984401,6.033926282,5.53581619,0.977601333
Oreti River,1235515,4859709,Southland,1451.31743,166428.8,0.003657056,lowland,18.66484839,10.7895,152.9360256,12.1444,1.217849002,0.01488394,2.30780973,2.507669181,1.74232688
Mataura River,1280078,4859321,Southland,667.8906657,629206.6,0.014960821,lowland,19.31708155,10.7974,364.5435893,10.8216,1.232124255,0.022125029,4.770896554,3.487564523,1.293272249
Oreti River,1238709,4859198,Southland,1377.871211,73771.5,0.032942242,lowland,27.04902846,10.124,357.4128384,11.1562,1.569573301,0.048137125,6.047835919,5.524861124,0.978418711
Mataura River,1280032,4858819,Southland,374.9014621,629286.4,0.01495036,lowland,19.09713814,10.7974,363.8648417,10.8214,1.221007645,0.022145006,4.770896554,3.485051149,1.293833033
Oreti River,1238064,4858536,Southland,774.9695341,73816.1,0.034016649,lowland,26.96406407,10.1328,357.8355485,11.1424,1.582080357,0.048138485,6.075751461,5.534836191,0.978902719
Oreti River,1237884,4857935,Southland,977.9526074,73873.2,0.033488292,lowland,27.15662217,10.1322,352.4102413,11.1372,1.579226761,0.04817526,6.064569815,5.389018403,0.995245856
Oreti River,1238539,4857816,Southland,482.7523286,74148.3,0.032767508,lowland,27.50339353,10.1464,351.2767308,11.1615,1.588024135,0.0480355,6.086953723,5.348630209,0.996135756
Mataura River,1279381,4858286,Southland,1370.082266,629362.1,0.01504162,lowland,20.35151206,10.791,366.0666335,10.8558,1.220897326,0.022248234,4.75882791,3.497629574,1.292819906
Oreti River,1235875,4857271,Southland,4381.331314,167671.9,0.003273826,lowland,18.18482736,10.8029,154.2651324,12.226,1.230179662,0.014703926,2.337222185,2.421120444,1.782329007
Oreti River,1234358,4856680,Southland,467.3083371,169862.5,0.00373042,lowland,19.24199295,10.6217,155.8205926,12.0883,1.225268186,0.015249122,2.418243338,2.45512433,1.782047986
Mataura River,1279054,4856904,Southland,1665.210555,629470,0.015053282,lowland,19.46159213,10.7177,356.2053311,10.8773,1.220494844,0.02224842,4.773094139,3.50786635,1.29267751
